ID,Action,Activity Type,Timestamp,Career,Plan,Curricular Unit,Course Edition,Course Year,Grade,Credits,Unified Curricular Unit,Unified Curricular Unit Name
62281,Evaluation,Course,Thu Aug 13 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1062,2,2020,0.0,13,1062,Calculo Divv
62281,Evaluation,Exam,Thu Aug 20 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1062,2,2020,2.0,13,1062,Calculo Divv
62281,Evaluation,Exam,Sat Aug 22 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1031,2,2020,1.0,9,1031,Geometria y Algebra Lineal 2
62281,Evaluation,Exam,Wed Feb 24 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1062,1,2021,1.0,13,1062,Calculo Divv
62281,Evaluation,Exam,Sat Feb 27 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1031,1,2021,2.0,9,1031,Geometria y Algebra Lineal 2
62288,Evaluation,Course,Sat Jun 22 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,1.0,9,1030,Geometria y Algebra Lineal 1
62288,Evaluation,Course,Sat Jun 29 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,2.0,13,1061,Calculo Div
62288,Evaluation,Course,Sat Jul 06 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,1,2019,1.0,10,1151,Fisica 1
62288,Evaluation,Course,Wed Nov 20 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,2,2019,0.0,10,1373,Prog 1
62289,Evaluation,Course,Sat Jun 22 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,1.0,9,1030,Geometria y Algebra Lineal 1
62289,Evaluation,Course,Sat Jun 29 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,0.0,13,1061,Calculo Div
62289,Evaluation,Exam,Wed Nov 20 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,2,2019,6.0,10,1373,Prog 1
62289,Evaluation,Exam,Wed Nov 20 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,2,2019,6.0,10,1373,Prog 1
62289,Evaluation,Course,Mon Dec 02 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,2,2019,2.0,9,1030,Geometria y Algebra Lineal 1
62289,Evaluation,Course,Tue Aug 04 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1023,2,2020,0.0,9,1023,Matematica Discreta 1
62289,Evaluation,Course,Mon Nov 30 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,2,2020,4.0,9,1030,Geometria y Algebra Lineal 1
62289,Evaluation,Course,Mon Dec 07 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,2,2020,1.0,13,1061,Calculo Div
62289,Evaluation,Course,Wed Dec 09 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1023,2,2020,0.0,9,1023,Matematica Discreta 1
62290,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,1.0,9,1030,Geometria y Algebra Lineal 1
62290,Evaluation,Course,Sat Jul 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,1,2018,4.0,10,1151,Fisica 1
62290,Evaluation,Course,Fri Jul 13 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,1,2018,0.0,13,1061,Calculo Div
62290,Evaluation,Exam,Sat Jul 28 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,1,2018,1.0,10,1151,Fisica 1
62290,Evaluation,Course,Fri Dec 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,2,2018,2.0,13,1061,Calculo Div
62291,Evaluation,Course,Sat Jun 22 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,3.0,9,1030,Geometria y Algebra Lineal 1
62291,Evaluation,Course,Sat Jun 29 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,3.0,13,1061,Calculo Div
62291,Evaluation,Course,Sat Jul 06 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,1,2019,1.0,10,1151,Fisica 1
62291,Evaluation,Exam,Thu Jul 11 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,2.0,9,1030,Geometria y Algebra Lineal 1
62291,Evaluation,Exam,Wed Jul 17 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,2.0,13,1061,Calculo Div
62291,Evaluation,Course,Wed Nov 20 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,2,2019,3.0,10,1373,Prog 1
62291,Evaluation,Course,Thu Nov 28 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,2,2019,3.0,13,1061,Calculo Div
62291,Evaluation,Course,Mon Dec 02 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,2,2019,3.0,9,1030,Geometria y Algebra Lineal 1
62291,Evaluation,Exam,Tue Dec 10 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,2,2019,2.0,9,1030,Geometria y Algebra Lineal 1
62291,Evaluation,Exam,Mon Dec 16 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,2,2019,0.0,10,1373,Prog 1
62291,Evaluation,Exam,Tue Dec 17 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,2,2019,2.0,13,1061,Calculo Div
62291,Evaluation,Exam,Mon Mar 01 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1322,1,2021,8.0,10,1373,Prog 1
62295,Evaluation,Exam,Mon Oct 01 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1071,2,2018,20.0,9,1030,Geometria y Algebra Lineal 1
62295,Evaluation,Exam,Wed Nov 21 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1322,2,2018,6.0,10,1373,Prog 1
62295,Evaluation,Exam,Wed Nov 21 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1322,2,2018,6.0,10,1373,Prog 1
62295,Evaluation,Course,Fri Nov 30 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1031,2,2018,1.0,9,1031,Geometria y Algebra Lineal 2
62295,Evaluation,Course,Thu Dec 06 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1023,2,2018,5.0,9,1023,Matematica Discreta 1
62295,Evaluation,Exam,Fri Dec 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,2,2018,9.0,13,1061,Calculo Div
62295,Evaluation,Exam,Fri Dec 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,2,2018,9.0,13,1061,Calculo Div
62295,Evaluation,Exam,Fri Dec 14 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1023,2,2018,4.0,9,1023,Matematica Discreta 1
62295,Evaluation,Course,Mon Jul 01 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1027,1,2019,0.0,12,1027,Logica
62295,Evaluation,Course,Fri Jul 05 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1321,1,2019,3.0,12,1321,Prog 2
62295,Evaluation,Course,Wed Jul 10 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1026,1,2019,5.0,9,1026,Matematica Discreta 2
62295,Evaluation,Course,Thu Jul 11 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1031,1,2019,3.0,9,1031,Geometria y Algebra Lineal 2
62295,Evaluation,Exam,Thu Jul 11 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1062,1,2019,7.0,13,1062,Calculo Divv
62295,Evaluation,Exam,Thu Jul 11 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1062,1,2019,7.0,13,1062,Calculo Divv
62295,Evaluation,Exam,Tue Jul 16 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1026,1,2019,1.0,9,1026,Matematica Discreta 2
62295,Evaluation,Exam,Thu Jul 25 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1321,1,2019,5.0,12,1321,Prog 2
62295,Evaluation,Exam,Sat Nov 16 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1031,2,2019,12.0,9,1031,Geometria y Algebra Lineal 2
62295,Evaluation,Exam,Fri Dec 06 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1025,2,2019,8.0,10,1075,Probabilidad y Estadistica
62295,Evaluation,Exam,Fri Dec 06 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1025,2,2019,8.0,10,1075,Probabilidad y Estadistica
62295,Evaluation,Exam,Fri Dec 06 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1323,2,2019,9.0,15,1323,Prog 3
62295,Evaluation,Exam,Fri Dec 06 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1323,2,2019,9.0,15,1323,Prog 3
62295,Evaluation,Exam,Wed Dec 11 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1026,2,2019,9.0,9,1026,Matematica Discreta 2
62295,Evaluation,Exam,Wed Dec 11 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1026,2,2019,9.0,9,1026,Matematica Discreta 2
62295,Evaluation,Course,Fri Jul 10 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1610,1,2020,3.0,10,1610,Int. a la inv. de Operaciones
62295,Evaluation,Course,Fri Jul 10 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1610,1,2020,3.0,10,1610,Int. a la inv. de Operaciones
62295,Evaluation,Exam,Mon Jul 20 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1027,1,2020,10.0,12,1027,Logica
62295,Evaluation,Exam,Wed Jul 22 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1324,1,2020,7.0,15,1324,Prog 4
62295,Evaluation,Exam,Wed Jul 22 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1324,1,2020,7.0,15,1324,Prog 4
62295,Evaluation,Course,Wed Aug 05 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1151,2,2020,5.0,10,1151,Fisica 1
62295,Evaluation,Exam,Thu Aug 06 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1610,2,2020,0.0,10,1610,Int. a la inv. de Operaciones
62295,Evaluation,Exam,Thu Aug 06 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1610,2,2020,0.0,10,1610,Int. a la inv. de Operaciones
62295,Evaluation,Exam,Fri Aug 21 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1151,2,2020,8.0,10,1151,Fisica 1
62295,Evaluation,Course,Fri Dec 11 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1443,2,2020,,12,1443,Arquitectura de computadoras
62295,Evaluation,Exam,Fri Dec 11 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1911,2,2020,12.0,15,1911,Fundamentos de Bases de datos
62295,Evaluation,Course,Tue Dec 15 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1033,2,2020,,8,1033,Metodos Numericos
62295,Evaluation,Exam,Tue Dec 15 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1610,2,2020,0.0,10,1610,Int. a la inv. de Operaciones
62295,Evaluation,Exam,Tue Dec 15 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1610,2,2020,0.0,10,1610,Int. a la inv. de Operaciones
62295,Evaluation,Exam,Wed Dec 23 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1327,2,2020,10.0,15,1327,Taller de Programacion
62295,Evaluation,Exam,Tue Mar 02 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1610,1,2021,3.0,10,1610,Int. a la inv. de Operaciones
62295,Evaluation,Exam,Tue Mar 02 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1610,1,2021,3.0,10,1610,Int. a la inv. de Operaciones
62297,Evaluation,Course,Wed Jul 15 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,MI2,1,2020,2.0,4,MI2,Matematica Inicial
62297,Evaluation,Course,Mon Nov 30 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,2,2020,1.0,9,1030,Geometria y Algebra Lineal 1
62297,Evaluation,Course,Thu Dec 24 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1322,2,2020,3.0,10,1373,Prog 1
62303,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,4.0,9,1030,Geometria y Algebra Lineal 1
62303,Evaluation,Exam,Sat Jul 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,1,2018,6.0,10,1151,Fisica 1
62303,Evaluation,Exam,Sat Jul 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,1,2018,6.0,10,1151,Fisica 1
62303,Evaluation,Exam,Thu Jul 19 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,1,2018,0.0,13,1061,Calculo Div
62303,Evaluation,Course,Wed Nov 21 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1322,2,2018,1.0,10,1373,Prog 1
62303,Evaluation,Course,Mon Nov 26 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,2,2018,0.0,9,1030,Geometria y Algebra Lineal 1
62303,Evaluation,Course,Thu Dec 06 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1023,2,2018,2.0,9,1023,Matematica Discreta 1
62303,Evaluation,Course,Fri Dec 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1062,2,2018,1.0,13,1062,Calculo Divv
62303,Evaluation,Exam,Fri Dec 14 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1023,2,2018,0.0,9,1023,Matematica Discreta 1
62303,Evaluation,Exam,Tue Dec 18 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,2,2018,1.0,13,1061,Calculo Div
62303,Evaluation,Course,Sat Jun 29 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,5.0,13,1061,Calculo Div
62303,Evaluation,Course,Wed Jul 03 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,1,2019,0.0,10,1373,Prog 1
62303,Evaluation,Exam,Mon Jul 08 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1023,1,2019,6.0,9,1023,Matematica Discreta 1
62303,Evaluation,Exam,Mon Jul 08 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1023,1,2019,6.0,9,1023,Matematica Discreta 1
62303,Evaluation,Exam,Thu Jul 11 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,2.0,9,1030,Geometria y Algebra Lineal 1
62303,Evaluation,Exam,Wed Jul 17 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,2.0,13,1061,Calculo Div
62303,Evaluation,Course,Wed Nov 20 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,2,2019,0.0,10,1373,Prog 1
62303,Evaluation,Course,Fri Nov 22 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1062,2,2019,0.0,13,1062,Calculo Divv
62307,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,0.0,9,1030,Geometria y Algebra Lineal 1
62307,Evaluation,Course,Sat Jul 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,1,2018,0.0,10,1151,Fisica 1
62309,Evaluation,Course,Sat Jun 22 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,2.0,9,1030,Geometria y Algebra Lineal 1
62309,Evaluation,Course,Sat Jun 29 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,1.0,13,1061,Calculo Div
62309,Evaluation,Course,Sat Jul 06 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,1,2019,2.0,10,1151,Fisica 1
62309,Evaluation,Exam,Thu Jul 11 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,1.0,9,1030,Geometria y Algebra Lineal 1
62309,Evaluation,Exam,Wed Jul 17 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,0.0,13,1061,Calculo Div
62309,Evaluation,Exam,Sat Jul 27 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,1,2019,3.0,10,1151,Fisica 1
62309,Evaluation,Course,Thu Nov 28 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,2,2019,1.0,13,1061,Calculo Div
62309,Evaluation,Course,Mon Dec 02 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,2,2019,1.0,9,1030,Geometria y Algebra Lineal 1
62309,Evaluation,Exam,Tue Dec 10 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,2,2019,1.0,9,1030,Geometria y Algebra Lineal 1
62309,Evaluation,Exam,Sat Feb 08 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,1.0,9,1030,Geometria y Algebra Lineal 1
62309,Evaluation,Exam,Sat Feb 22 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,1,2020,0.0,13,1061,Calculo Div
62309,Evaluation,Exam,Fri Aug 07 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,2,2020,1.0,13,1061,Calculo Div
62309,Evaluation,Exam,Mon Aug 17 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,2,2020,0.0,9,1030,Geometria y Algebra Lineal 1
62309,Evaluation,Course,Mon Nov 30 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,2,2020,1.0,9,1030,Geometria y Algebra Lineal 1
62309,Evaluation,Course,Mon Dec 07 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,2,2020,3.0,13,1061,Calculo Div
62309,Evaluation,Course,Thu Dec 24 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1322,2,2020,3.0,10,1373,Prog 1
62309,Evaluation,Exam,Wed Dec 30 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,2,2020,2.0,13,1061,Calculo Div
62309,Evaluation,Exam,Sat Jan 30 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1030,1,2021,0.0,9,1030,Geometria y Algebra Lineal 1
62309,Evaluation,Exam,Thu Feb 04 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1322,1,2021,0.0,10,1373,Prog 1
62309,Evaluation,Exam,Wed Feb 17 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1061,1,2021,0.0,13,1061,Calculo Div
62312,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,1.0,9,1030,Geometria y Algebra Lineal 1
62312,Evaluation,Course,Sat Jul 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,1,2018,1.0,10,1151,Fisica 1
62312,Evaluation,Exam,Thu Jul 12 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,1.0,9,1030,Geometria y Algebra Lineal 1
62312,Evaluation,Course,Fri Jul 13 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,1,2018,2.0,13,1061,Calculo Div
62312,Evaluation,Exam,Thu Jul 19 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,1,2018,0.0,13,1061,Calculo Div
62312,Evaluation,Course,Wed Nov 21 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1322,2,2018,1.0,10,1373,Prog 1
62312,Evaluation,Course,Mon Nov 26 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,2,2018,2.0,9,1030,Geometria y Algebra Lineal 1
62312,Evaluation,Exam,Wed Dec 05 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,2,2018,1.0,9,1030,Geometria y Algebra Lineal 1
62312,Evaluation,Course,Fri Dec 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,2,2018,3.0,13,1061,Calculo Div
62312,Evaluation,Exam,Sat Feb 02 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,1.0,9,1030,Geometria y Algebra Lineal 1
62312,Evaluation,Course,Sat Jun 29 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,1.0,13,1061,Calculo Div
62312,Evaluation,Exam,Thu Jul 11 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,2.0,9,1030,Geometria y Algebra Lineal 1
62312,Evaluation,Course,Wed Nov 20 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,2,2019,5.0,10,1373,Prog 1
62312,Evaluation,Exam,Tue Dec 10 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,2,2019,1.0,9,1030,Geometria y Algebra Lineal 1
62312,Evaluation,Exam,Mon Dec 16 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,2,2019,0.0,10,1373,Prog 1
62312,Evaluation,Exam,Sat Feb 08 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,0.0,9,1030,Geometria y Algebra Lineal 1
62312,Evaluation,Exam,Sat Feb 22 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,1,2020,2.0,13,1061,Calculo Div
62312,Evaluation,Exam,Tue Jul 21 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1322,1,2020,11.0,10,1373,Prog 1
62312,Evaluation,Exam,Fri Aug 07 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,2,2020,5.0,13,1061,Calculo Div
62312,Evaluation,Exam,Mon Aug 17 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,2,2020,1.0,9,1030,Geometria y Algebra Lineal 1
62312,Evaluation,Course,Mon Nov 30 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,2,2020,5.0,9,1030,Geometria y Algebra Lineal 1
62312,Evaluation,Course,Wed Dec 23 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1062,2,2020,3.0,13,1062,Calculo Divv
62312,Evaluation,Exam,Wed Dec 30 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1062,2,2020,1.0,13,1062,Calculo Divv
62312,Evaluation,Exam,Sat Jan 30 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1030,1,2021,8.0,9,1030,Geometria y Algebra Lineal 1
62312,Evaluation,Exam,Wed Feb 24 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1062,1,2021,2.0,13,1062,Calculo Divv
62321,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,0.0,9,1030,Geometria y Algebra Lineal 1
62321,Evaluation,Course,Sat Jul 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,1,2018,2.0,10,1151,Fisica 1
62321,Evaluation,Course,Fri Jul 13 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,1,2018,0.0,13,1061,Calculo Div
62321,Evaluation,Course,Mon Nov 26 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,2,2018,2.0,9,1030,Geometria y Algebra Lineal 1
62321,Evaluation,Course,Sat Dec 01 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,2,2018,1.0,10,1151,Fisica 1
62321,Evaluation,Course,Fri Dec 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,2,2018,2.0,13,1061,Calculo Div
62325,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,5.0,9,1030,Geometria y Algebra Lineal 1
62325,Evaluation,Course,Sat Jul 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,1,2018,3.0,10,1151,Fisica 1
62325,Evaluation,Exam,Thu Jul 12 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,0.0,9,1030,Geometria y Algebra Lineal 1
62325,Evaluation,Course,Wed Nov 21 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1322,2,2018,1.0,10,1373,Prog 1
62325,Evaluation,Course,Mon Nov 26 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,2,2018,5.0,9,1030,Geometria y Algebra Lineal 1
62325,Evaluation,Exam,Wed Dec 05 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,2,2018,2.0,9,1030,Geometria y Algebra Lineal 1
62325,Evaluation,Course,Thu Dec 06 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1023,2,2018,0.0,9,1023,Matematica Discreta 1
62325,Evaluation,Exam,Tue Dec 18 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,2,2018,1.0,13,1061,Calculo Div
62325,Evaluation,Exam,Sat Feb 02 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,0.0,9,1030,Geometria y Algebra Lineal 1
62325,Evaluation,Exam,Sat Feb 16 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,0.0,13,1061,Calculo Div
62325,Evaluation,Exam,Sat Feb 16 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,0.0,13,1061,Calculo Div
62325,Evaluation,Course,Sat Jun 29 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,2.0,13,1061,Calculo Div
62325,Evaluation,Course,Wed Jul 03 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,1,2019,5.0,10,1373,Prog 1
62325,Evaluation,Exam,Wed Jul 17 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,5.0,13,1061,Calculo Div
62325,Evaluation,Exam,Wed Nov 20 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,2,2019,9.0,10,1373,Prog 1
62325,Evaluation,Exam,Wed Nov 20 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,2,2019,9.0,10,1373,Prog 1
62325,Evaluation,Course,Fri Nov 22 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1062,2,2019,1.0,13,1062,Calculo Divv
62325,Evaluation,Course,Tue Nov 26 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1023,2,2019,4.0,9,1023,Matematica Discreta 1
62325,Evaluation,Exam,Tue Dec 10 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,2,2019,2.0,9,1030,Geometria y Algebra Lineal 1
62325,Evaluation,Exam,Sat Feb 08 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,8.0,9,1030,Geometria y Algebra Lineal 1
62325,Evaluation,Course,Wed Jul 22 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1321,1,2020,0.0,12,1321,Prog 2
